날짜,종가,전일비,시가,고가,저가,거래량
2026.08.21,10455.0,-215.0,10435.0,10455.0,10340.0,1619.0
2026.08.20,10670.0,70.0,10615.0,10685.0,10560.0,3547.0
2026.08.19,10600.0,-515.0,10830.0,10830.0,10550.0,7309.0
2026.08.18,11115.0,100.0,11265.0,11370.0,11035.0,9237.0
2026.08.14,11015.0,-35.0,11135.0,11135.0,11000.0,9546.0
2026.08.13,11050.0,335.0,10975.0,11050.0,10975.0,8985.0
2026.08.12,10715.0,115.0,10600.0,10715.0,10580.0,25473.0
2026.08.11,10600.0,-205.0,10635.0,10635.0,10500.0,3161.0
2026.08.10,10805.0,200.0,10620.0,10805.0,10615.0,63114.0
2026.08.07,10605.0,105.0,10670.0,10740.0,10000.0,17725.0
2026.08.06,10500.0,-440.0,10620.0,10650.0,10460.0,98648.0
2026.08.05,10940.0,490.0,10725.0,10975.0,10720.0,139570.0
2026.08.04,10450.0,455.0,10110.0,10500.0,10110.0,276981.0
